annotator,applies_to,created_at,id,image,label,lead_time,updated_at
2,,2026-05-23T17:02:44.797039Z,3010,/data/local-files/?d=alloy_elsevier_contents/img1028.jpg,"[{""x"": 51.84722698481362, ""y"": 50.33881499775029, ""width"": 47.97879590778987, ""height"": 51.216320643332665, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 3059, ""original_height"": 2296}, {""x"": 0.0, ""y"": 50.73637353224486, ""width"": 47.12650561904154, ""height"": 49.59955941049714, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 3059, ""original_height"": 2296}, {""x"": 52.604622907685915, ""y"": 0.0, ""width"": 47.35897935000956, ""height"": 50.66779534736659, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 3059, ""original_height"": 2296}, {""x"": 0.0, ""y"": 0.0, ""width"": 49.40581108375733, ""height"": 51.40049121368867, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 3059, ""original_height"": 2296}]",49.509,2026-05-24T14:45:13.797060Z
2,,2026-05-24T19:40:38.506018Z,3011,/data/local-files/?d=alloy_elsevier_contents/img1030.jpg,"[{""x"": 0.0, ""y"": 0.0, ""width"": 46.822130386307414, ""height"": 87.0736621479948, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2765, ""original_height"": 1661}, {""x"": 47.797719864342056, ""y"": 1.461699190894513, ""width"": 52.99924238596799, ""height"": 87.71979530022324, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2765, ""original_height"": 1661}, {""x"": 34.08564076355534, ""y"": 83.1280205930437, ""width"": 25.71659746486092, ""height"": 17.586905675337444, ""rotation"": 0, ""rectanglelabels"": [""COMMON_ALL""], ""original_width"": 2765, ""original_height"": 1661}]",101.634,2026-05-22T16:04:37.506040Z
2,,2026-05-22T17:07:33.675987Z,3012,/data/local-files/?d=alloy_elsevier_contents/img1031.jpg,"[{""x"": 0.4450853564469037, ""y"": 0.0, ""width"": 49.52595686051906, ""height"": 31.747390772938598, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2765, ""original_height"": 3465}, {""x"": 0.025701895737135542, ""y"": 68.41491439932285, ""width"": 49.81274364362048, ""height"": 29.490846037874412, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 2765, ""original_height"": 3465}, {""x"": 51.81458683696282, ""y"": 1.5866358001701033, ""width"": 47.220526790361916, ""height"": 30.339118972702085, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2765, ""original_height"": 3465}, {""x"": 49.54431981739654, ""y"": 36.91837470448388, ""width"": 47.573012433786424, ""height"": 30.66395589246937, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 2765, ""original_height"": 3465}, {""x"": 52.0287358353152, ""y"": 69.34427123743741, ""width"": 47.42388814673277, ""height"": 32.17360217402674, ""rotation"": 0, ""rectanglelabels"": [""F""], ""original_width"": 2765, ""original_height"": 3465}, {""x"": 0.5730588712676292, ""y"": 34.1267412160772, ""width"": 47.19635091914726, ""height"": 30.446097310423394, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2765, ""original_height"": 3465}]",204.357,2026-05-21T21:30:05.676007Z
2,,2026-05-22T20:22:25.244625Z,3013,/data/local-files/?d=alloy_elsevier_contents/img1054.jpg,"[{""x"": 1.4623386934450906, ""y"": 1.4957051772228052, ""width"": 48.33670183948292, ""height"": 97.66413491223288, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2470, ""original_height"": 1023}, {""x"": 52.46317773457857, ""y"": 2.102701324795877, ""width"": 49.43434274975993, ""height"": 96.33060952031123, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2470, ""original_height"": 1023}]",59.65,2026-05-21T18:28:06.244651Z
2,,2026-05-22T20:17:08.972273Z,3014,/data/local-files/?d=alloy_elsevier_contents/img1055.jpg,"[{""x"": 36.62762352167351, ""y"": 50.41964565130025, ""width"": 30.253471482746132, ""height"": 51.38198707438203, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 3505, ""original_height"": 1600}, {""x"": 2.5300864965934773, ""y"": 0.0, ""width"": 35.44914754355281, ""height"": 98.64197165093948, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 3505, ""original_height"": 1600}, {""x"": 69.11751546492981, ""y"": 50.44355862135252, ""width"": 29.4808435993093, ""height"": 49.013471180210416, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 3505, ""original_height"": 1600}, {""x"": 36.891364672066615, ""y"": 0.3697416058055155, ""width"": 32.19906415349918, ""height"": 49.011286781171584, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 3505, ""original_height"": 1600}, {""x"": 69.03931784107958, ""y"": 0.4244452158228853, ""width"": 29.997092290166176, ""height"": 49.762033132391124, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 3505, ""original_height"": 1600}]",100.776,2026-05-23T21:07:39.972306Z
2,,2026-05-22T13:20:11.065439Z,3015,/data/local-files/?d=alloy_elsevier_contents/img1060.jpg,"[{""x"": 65.40345697851414, ""y"": 0.0, ""width"": 33.895184253576154, ""height"": 99.44103194258497, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 3506, ""original_height"": 926}, {""x"": 0.3186265599184299, ""y"": 0.0342691790084344, ""width"": 32.86513537165222, ""height"": 100.0, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 3506, ""original_height"": 926}, {""x"": 32.63286778366773, ""y"": 0.6263558515025136, ""width"": 31.71462290627393, ""height"": 100.0, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 3506, ""original_height"": 926}]",56.193,2026-05-22T07:28:17.065459Z
2,,2026-05-22T05:09:25.998457Z,3016,/data/local-files/?d=alloy_elsevier_contents/img1061.jpg,"[{""x"": 67.9672334257695, ""y"": 0.6592627890418505, ""width"": 32.477779217383265, ""height"": 39.61476987447646, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 33.26704298272308, ""y"": 0.0, ""width"": 32.40564653981288, ""height"": 39.16223722895315, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 75.22985422420047, ""y"": 41.88183867574187, ""width"": 25.063438612936437, ""height"": 30.647668973646343, ""rotation"": 0, ""rectanglelabels"": [""G""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 0.34654474785414147, ""y"": 0.0, ""width"": 33.45314997421459, ""height"": 38.68813370694236, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 0.0, ""y"": 40.630785945296566, ""width"": 25.294622445335783, ""height"": 29.903369207557876, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 25.530947477634758, ""y"": 40.574142949316226, ""width"": 22.80061677236809, ""height"": 29.358810894176596, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 51.952324966641726, ""y"": 71.44882194393172, ""width"": 22.90111268005295, ""height"": 28.193638946623956, ""rotation"": 0, ""rectanglelabels"": [""I""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 49.399982986554654, ""y"": 41.146486118699166, ""width"": 25.199679153637625, ""height"": 30.39452273005859, ""rotation"": 0, ""rectanglelabels"": [""F""], ""original_width"": 3508, ""original_height"": 2182}, {""x"": 25.575556592312942, ""y"": 71.07913467522292, ""width"": 24.86803638540009, ""height"": 28.536642134628327, ""rotation"": 0, ""rectanglelabels"": [""H""], ""original_width"": 3508, ""original_height"": 2182}]",196.477,2026-05-23T13:03:03.998479Z
2,,2026-05-21T01:16:04.775605Z,3017,/data/local-files/?d=alloy_elsevier_contents/img1062.jpg,"[{""x"": 50.80979199372546, ""y"": 63.01642138348664, ""width"": 49.54420434140112, ""height"": 35.57822805396552, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 2470, ""original_height"": 2640}, {""x"": 0.5628672392415588, ""y"": 1.1779794786340996, ""width"": 50.92656744903915, ""height"": 36.39004047634268, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2470, ""original_height"": 2640}, {""x"": 50.9900154675304, ""y"": 0.0, ""width"": 50.358014233092455, ""height"": 35.821380189037804, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2470, ""original_height"": 2640}, {""x"": 0.3931010139709695, ""y"": 35.87315196153939, ""width"": 100.0, ""height"": 25.87342159196068, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2470, ""original_height"": 2640}, {""x"": 0.0, ""y"": 63.258415693803094, ""width"": 49.93864141033827, ""height"": 36.812289889807225, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 2470, ""original_height"": 2640}]",209.336,2026-05-21T08:12:21.775626Z
2,,2026-05-24T13:39:53.266744Z,3018,/data/local-files/?d=alloy_elsevier_contents/img1063.jpg,"[{""x"": 0.0, ""y"": 50.430279121873, ""width"": 99.85020927174071, ""height"": 25.054395780062276, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 2666, ""original_height"": 4055}, {""x"": 1.019588663525762, ""y"": 0.0, ""width"": 51.01198279697654, ""height"": 24.252856471771555, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2666, ""original_height"": 4055}, {""x"": 48.61232923000773, ""y"": 0.47382338727134354, ""width"": 50.819592878807796, ""height"": 23.502546154604666, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2666, ""original_height"": 4055}, {""x"": 49.32858431888931, ""y"": 25.851977694632627, ""width"": 48.92069126394763, ""height"": 23.251557394600017, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 2666, ""original_height"": 4055}, {""x"": 50.03874768026811, ""y"": 73.3509391642174, ""width"": 48.75221682834387, ""height"": 25.165164435358204, ""rotation"": 0, ""rectanglelabels"": [""G""], ""original_width"": 2666, ""original_height"": 4055}, {""x"": 0.0, ""y"": 24.570670106315127, ""width"": 48.865755422725385, ""height"": 25.29773892858222, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2666, ""original_height"": 4055}, {""x"": 0.0, ""y"": 74.82807890572901, ""width"": 51.51714439174492, ""height"": 23.97915661787674, ""rotation"": 0, ""rectanglelabels"": [""F""], ""original_width"": 2666, ""original_height"": 4055}]",113.863,2026-05-24T11:16:04.266764Z
2,,2026-05-24T08:53:26.718389Z,3019,/data/local-files/?d=alloy_elsevier_contents/img1064.jpg,"[{""x"": 50.88491546313479, ""y"": 0.993062456749038, ""width"": 50.36215022517839, ""height"": 24.07683796536098, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 0.0, ""y"": 0.14384186924593123, ""width"": 49.26912940609842, ""height"": 24.525312450653754, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 51.36466799637911, ""y"": 25.438899273068774, ""width"": 50.55127596606911, ""height"": 25.183858506866724, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 1.4421659325567664, ""y"": 24.40143630915824, ""width"": 51.112572126373195, ""height"": 24.20091197174353, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 50.95924029362701, ""y"": 47.72380500330833, ""width"": 49.24378223421692, ""height"": 26.334198926598553, ""rotation"": 0, ""rectanglelabels"": [""F""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 48.93697261815319, ""y"": 73.85990819409425, ""width"": 49.22922966831171, ""height"": 25.097742834862657, ""rotation"": 0, ""rectanglelabels"": [""H""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 0.0, ""y"": 50.11088257482816, ""width"": 49.22655538552925, ""height"": 26.867631051170388, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 2470, ""original_height"": 3822}, {""x"": 0.0, ""y"": 75.77108788492316, ""width"": 49.65809217612565, ""height"": 25.980717643061762, ""rotation"": 0, ""rectanglelabels"": [""G""], ""original_width"": 2470, ""original_height"": 3822}]",300.121,2026-05-24T07:27:51.718410Z
2,,2026-05-23T01:35:32.840275Z,3020,/data/local-files/?d=alloy_elsevier_contents/img1065.jpg,"[{""x"": 35.500898463330245, ""y"": 3.0742873435902496, ""width"": 55.00294613947647, ""height"": 45.43470187442716, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2666, ""original_height"": 1825}, {""x"": 0.2506463760616451, ""y"": 53.11897200122928, ""width"": 54.914697970806046, ""height"": 43.287422678471565, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2666, ""original_height"": 1825}, {""x"": 46.181413317066834, ""y"": 52.280294900110924, ""width"": 53.85174927510643, ""height"": 47.19712776055438, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2666, ""original_height"": 1825}, {""x"": 57.004544618990714, ""y"": 70.86045630900627, ""width"": 0.0, ""height"": 0.7033439171539109, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2666, ""original_height"": 1825}]",91.596,2026-05-20T18:09:40.840298Z
2,,2026-05-25T15:55:36.889382Z,3021,/data/local-files/?d=alloy_elsevier_contents/img1066.jpg,"[{""x"": 0.9917149013409536, ""y"": 0.0, ""width"": 49.74058163894998, ""height"": 37.255215346182624, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2962, ""original_height"": 3631}, {""x"": 51.403774486037, ""y"": 0.9165838909385018, ""width"": 50.03768428126313, ""height"": 37.954807011896335, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2962, ""original_height"": 3631}, {""x"": 48.57417509998375, ""y"": 38.13561891350157, ""width"": 48.9461680153224, ""height"": 32.53864591049347, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 2962, ""original_height"": 3631}, {""x"": 0.4426297621704143, ""y"": 37.229545235544265, ""width"": 47.19068225848244, ""height"": 32.68088548880297, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2962, ""original_height"": 3631}, {""x"": 0.0, ""y"": 38.27815290053192, ""width"": 48.60523108037227, ""height"": 32.589498416636985, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2962, ""original_height"": 3631}, {""x"": 49.23713861731701, ""y"": 71.17794359353859, ""width"": 49.78707507078002, ""height"": 28.301839531769804, ""rotation"": 0, ""rectanglelabels"": [""F""], ""original_width"": 2962, ""original_height"": 3631}, {""x"": 0.34773706216065303, ""y"": 73.40838568098872, ""width"": 50.545759181079305, ""height"": 27.745088604623106, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 2962, ""original_height"": 3631}]",151.351,2026-05-21T20:34:56.889405Z
2,,2026-05-25T02:23:11.493572Z,3022,/data/local-files/?d=alloy_elsevier_contents/img1067.jpg,"[{""x"": 0.0, ""y"": 0.0, ""width"": 50.06153838037505, ""height"": 51.412668846964216, ""rotation"": 0, ""rectanglelabels"": [""A""], ""original_width"": 2962, ""original_height"": 2845}, {""x"": 0.0, ""y"": 31.42669028463831, ""width"": 19.781540320272384, ""height"": 20.818602541193375, ""rotation"": 0, ""rectanglelabels"": [""C""], ""original_width"": 2962, ""original_height"": 2845}, {""x"": 29.888019589368326, ""y"": 0.0, ""width"": 21.876980688073985, ""height"": 22.285794241650763, ""rotation"": 0, ""rectanglelabels"": [""D""], ""original_width"": 2962, ""original_height"": 2845}, {""x"": 49.59826245958503, ""y"": 0.0, ""width"": 51.07473100101463, ""height"": 50.532539820453465, ""rotation"": 0, ""rectanglelabels"": [""B""], ""original_width"": 2962, ""original_height"": 2845}, {""x"": 0.660223992312583, ""y"": 51.928350362976055, ""width"": 100.0, ""height"": 17.394257924881625, ""rotation"": 0, ""rectanglelabels"": [""E""], ""original_width"": 2962, ""original_height"": 2845}, {""x"": 0.4377086992228567, ""y"": 69.31825839775908, ""width"": 41.470008051789776, ""height"": 29.43336565914063, ""rotation"": 0, ""rectanglelabels"": [""F""], ""original_width"": 2962, ""original_height"": 2845}, {""x"": 40.008466433901326, ""y"": 69.82769791448386, ""width"": 58.57494085790647, ""height"": 30.96117777826182, ""rotation"": 0, ""rectanglelabels"": [""G""], ""original_width"": 2962, ""original_height"": 2845}]",260.552,2026-05-21T02:58:45.493595Z
